# 検索で拾った候補。ここは間違いが混ざっていてよい。
# x_posts.py verify が oEmbed で実在・投稿者・本文を確かめ、
# 通ったものだけ x_posts.tsv に、怪しいものは _review_x.tsv に振り分ける。
cid	vid	character	status_url	match	note
c83805	v25993	ルシオール	https://x.com/gensomanege/status/1149966696397938689	full	紹介らしい ｜ 【キャラ紹介⑥】ルシオール(21)　CV #白井悠介仕事のとき以外引きこもっているレーヴ移動遊園地の整備士。🔸🔸🔸羽多野
c83806	v25993	アルノー	https://x.com/gensomanege/status/1150329440066396161	full	紹介らしい ｜ 【キャラ紹介⑦】アルノー（19） CV #阿部敦明るく人懐っこい新聞記者。🔸🔸🔸羽多野渉さん、白井悠介さん、阿部敦さん出
c83807	v25993	セルジュ	https://x.com/gensomanege/status/1148879535166959616	full	紹介らしい ｜ 【キャラ紹介③】セルジュ（27） CV #梅原裕一郎クールでめったに感情を表に出さないレーヴ移動遊園地の経理担当。🔸🔸🔸
c88381	v25993	リヨン	https://x.com/gensomanege/status/1149604310390415361	full	紹介らしい ｜ 【キャラ紹介⑤】リヨン（年齢不詳） CV #鈴木裕斗おっとりとして穏やかなレーヴ移動遊園地の着ぐるみパフォーマー🔸🔸🔸羽
c109860	v26002	巴 征道	https://x.com/girlsside573/status/2038994728998375733	full	要確認 ｜ 「4月1日は巴 征道くんの誕生日。　……あっ、ともえくんから電話だ！」【巴 征道】あはは！　えらい、電話出てくれた。それ
c109861	v26002	大成 功	https://x.com/girlsside573/status/2092990528124256348	full	要確認 ｜ 🎉８月２８日　ハッピーバースデー🎁💛ときめきメモリアル Girl&#39;s Side 4th Heart💛【大成 功（
c109861	v26002	大成 功	https://x.com/girlsside573/status/1960718957574230291	full	要確認 ｜ 「8月28日は大成 功先生の誕生日。　……あっ、大成先生から電話だ！」【大成 功】やあ。こんばんは。起きてたみたいでよか
c109862	v26002	白羽 空也	https://x.com/girlsside573/status/2027760705680609301	full	要確認 ｜ 「3月1日は白羽空也さんの誕生日。　……あっ、この非通知は空也さんからの電話!?」【白羽空也】いけない、非通知のままだっ
c83846	v26002	風真 玲太	https://x.com/girlsside573/status/2097339191331836073	full	要確認 ｜ 🎉９月９日　ハッピーバースデー🎁💛ときめきメモリアル Girl&#39;s Side 4th Heart💛【風真 玲太（
c83846	v26002	風真 玲太	https://x.com/girlsside573/status/1965067604466491472	full	要確認 ｜ 「9月9日は風真玲太くんの誕生日。　……あっ、風真くんから電話！」【風真玲太】もしもし。俺。……よっし、大変よくできまし
c83847	v26002	颯砂 希	https://x.com/girlsside573/status/2069072929195757826	full	要確認 ｜ 🎉６月２３日　ハッピーバースデー🎁💛ときめきメモリアル Girl&#39;s Side 4th Heart💛【颯砂 希（
c83848	v26002	本多 行	https://x.com/girlsside573/status/2012540421172543964	full	要確認 ｜ 「1月18日は本多 行くんの誕生日。　……あっ、本多くんから電話！」【本多 行】オレ、本多です。起きてた？うんうん、どう
c83849	v26002	七ツ森 実	https://x.com/girlsside573/status/2020512946884051392	full	要確認 ｜ 「2月9日は七ツ森 実くんの誕生日。　……あっ、七ツ森くんから電話！」【七ツ森 実】コンバンハ。眼鏡はゴメン、外したらあ
c83851	v26002	柊 夜ノ介	https://x.com/girlsside573/status/1995508183637327893	full	要確認 ｜ 「12月2日は柊 夜ノ介くんの誕生日。　……あっ、柊くんから電話！」【柊 夜ノ介】こんばんは、柊です。夜遅くにすみません
c84486	v26002	氷室 一紀	https://x.com/girlsside573/status/2076683067025146116	unique	要確認 ｜ 🎉７月１４日　ハッピーバースデー🎁💛ときめきメモリアル Girl&#39;s Side 4th Heart💛【氷室 一紀
c85524	v26002	御影 小次郎	https://x.com/girlsside573/status/2058563677624889770	full	要確認 ｜ 🎉５月２５日　ハッピーバースデー🎁💛ときめきメモリアル Girl&#39;s Side 4th Heart💛【御影 小次
c97045	v26002	白羽 大地	https://x.com/girlsside573/status/1977751182476038329	full	要確認 ｜ 「10月14日は白羽大地くんの誕生日。　……あっ、白羽 くんから電話!?」【白羽大地】夜分遅くにかんにんな、オレや。今日
c85466	v26154	立花 希佐	https://x.com/JACKJEANNE_JP/status/1121610480571777025	full	紹介らしい ｜ 【キャラクター紹介】立花希佐「今日からユニヴェール歌劇学校の生徒なんだ」女であることを隠してユニヴェール歌劇学校に入学し
c85470	v26154	高科 更文	https://x.com/JACKJEANNE_JP/status/1130307489742827521	full	要確認 ｜ 【高科更文】誰もいないダンスルーム。ゆっくり息を吸いこめば、ひやりと孤独の味がする。クォーツ3年生にして、女性役の最高峰
c85470	v26154	高科 更文	https://x.com/JACKJEANNE_JP/status/1141541327974199296	full	要確認 ｜ 【睦実 介】太い幹から伸びる無数の枝葉が、空を遮り光を隠す。男性役「ジャック」の中でも主役格となる「ジャックエース」であ
c85470	v26154	高科 更文	https://x.com/JACKJEANNE_JP/status/2065811441664606538	full	要確認 ｜ 【HAPPY BIRTHDAY】今日は高科更文の誕生日です。おめでとうございます🎉#高科更文誕生祭2026#ジャックジャ
c85470	v26154	高科 更文	https://x.com/JACKJEANNE_JP/status/2066037940036460951	full	要確認 ｜ 💠ブティック店ぶらりと立ち寄ったブティック店。眺めてるだけでも楽しいみたい。「お前これ、似合うんじゃないの？」#高科更文
c85479	v26154	睦実 介	https://x.com/JACKJEANNE_JP/status/1120990780502339586	full	紹介らしい ｜ 【キャラクター紹介】睦実 介「役をもらうということは、何か求められているものがあるということだ」男役であるジャックの中で
c85479	v26154	睦実 介	https://x.com/JACKJEANNE_JP/status/1141541327974199296	full	要確認 ｜ 【睦実 介】太い幹から伸びる無数の枝葉が、空を遮り光を隠す。男性役「ジャック」の中でも主役格となる「ジャックエース」であ
c85480	v26154	根地 黒門	https://x.com/JACKJEANNE_JP/status/1121247628363214848	full	紹介らしい ｜ 【キャラクター紹介】根地黒門「君ってば、ほんと最高じゃないの！？　新しい選択肢や可能性でいっぱいだよ！」クォーツの組長。
c85480	v26154	根地 黒門	https://x.com/JACKJEANNE_JP/status/1153862974718672898	full	要確認 ｜ 【根地黒門】舞台は巨大な装置。ジャックとジャンヌはその歯車。僕はそれを組み立てる職人だ。男女両役を演じるだけでなく、舞台
c85481	v26154	白田 美ツ騎	https://x.com/JACKJEANNE_JP/status/1121248759323799554	full	紹介らしい ｜ 【キャラクター紹介】白田美ツ騎「１年の稽古付き合えって言われたんだよ。ったく、なんで僕が……」少女のような容姿と、高い歌
c85481	v26154	白田 美ツ騎	https://x.com/JACKJEANNE_JP/status/2076592489222586608	full	要確認 ｜ 【HAPPY BIRTHDAY】明日7月14日は、ユニヴェール歌劇学校クォーツ所属、白田美ツ騎の誕生日です。ハッシュタグ
c85481	v26154	白田 美ツ騎	https://x.com/JACKJEANNE_JP/status/2076683080207941743	full	要確認 ｜ 【HAPPY BIRTHDAY】今日は白田美ツ騎の誕生日です。おめでとうございます🎉#白田美ツ騎誕生祭2026#ジャック
c85481	v26154	白田 美ツ騎	https://x.com/JACKJEANNE_JP/status/2076909574809063441	full	要確認 ｜ 💠ハーブティー専門店普段とほんの少し違う景色に触れたいときは、ハーブティ専門店へ。「透明なガラスのティーポット……揺れる
c85482	v26154	織巻 寿々	https://x.com/JACKJEANNE_JP/status/1121338409967075328	full	紹介らしい ｜ 【キャラクター紹介】織巻寿々「同じ役でも演じる人が変われば全然違って見える。面白いけど……怖いよな」パッと人目を引く明る
c85483	v26154	世長 創司郎	https://x.com/JACKJEANNE_JP/status/1121339343132610560	full	紹介らしい ｜ 【キャラクター紹介】世長創司郎「君がユニヴェールで学校生活を送れるように手伝うよ！　困った事があったら何でも言ってね」主
c85504	v26558	天野 五月	https://x.com/haruka_series/status/1405813535880347650	full	紹介らしい ｜ 【天野五月 CV：#鈴村健一】俺たちはあの世界に深く関わっただろ。縁が結ばれたから、そのうちまた龍穴が開いて向こうに行く
c85505	v26558	宮本 武蔵	https://x.com/haruka_series/status/1405814038831845378	full	紹介らしい ｜ 【宮本武蔵 CV：#阿部敦】オレの努力は必ず実る。姫様がそうおっしゃってくださったこと、この武蔵、今も心に深く刻んでいま
c85506	v26558	佐々木 大和	https://x.com/haruka_series/status/1405814542022574080	full	紹介らしい ｜ 【佐々木大和 CV：#岡本信彦】あー、向こうの世界から帰ってからも、なんだかんだで剣を続けてるんだよな、俺。ま、修行バカ
c85507	v26558	黒田 長政	https://x.com/haruka_series/status/1405815045351686147	full	紹介らしい ｜ 【黒田長政 CV：#立花慎之介】人間この歳まで生きれば、大切な者との別れは何度でも経験する。だが、それに慣れることはない
c85508	v26558	直江 兼続	https://x.com/haruka_series/status/1405815548567601154	full	紹介らしい ｜ 【直江兼続 CV：#竹本英史】この地上に留まれば、天人も五衰の運命をまぬがれない。天女たる君は天へ帰るべきだと――理屈で
c85509	v26558	阿国	https://x.com/haruka_series/status/1405816051879792642	full	紹介らしい ｜ 【阿国 CV：#四反田マイケル】あんたが令和の世に戻ってしまって正直とても淋しいよ。だけど、同じくらいほっとしてる。これ
c85510	v26558	柳生 宗矩	https://x.com/haruka_series/status/1405816555317964800	full	紹介らしい ｜ 【柳生宗矩 CV：#安元洋貴】会者定離は人の世の定め。出会ったものは必ず別れる。――そう悟りすませば、別れも辛くはなかろ
c94726	v28803	小鳥遊 ユウキ	https://x.com/PP_otomate/status/1343521829340782592	full	紹介らしい ｜ 【Character】小鳥遊ユウキ（たかなし　ゆうき）CV：なし「仲間って……　私も、みんなと一緒に正義の味方をやる　っ
c94727	v28803	高遠 トキオ	https://x.com/PP_otomate/status/1343519816280203265	full	紹介らしい ｜ 【Character①】高遠トキオ（たかとお　ときお）CV：八代拓「いいから来なよ。　教室よりは居心地がいいはず……たぶ
c94728	v28803	栖原 カムイ	https://x.com/PP_otomate/status/1343520068005744640	full	紹介らしい ｜ 【Character②】栖原カムイ（さいばら　かむい）CV：髙坂篤志「今日のところは、オレの隣とかどうかな？　絶対損はさ
c94728	v28803	栖原 カムイ	https://x.com/PP_otomate/status/1356082847287799810	full	紹介らしい ｜ 【Character⑩】―栖原カムイの変身した姿―Code Name：セナCV：結名美月「恋愛に興味はありますけれど……
c94729	v28803	新記 ミハヤ	https://x.com/PP_otomate/status/1343520319781232642	full	紹介らしい ｜ 【Character③】新記ミハヤ（あらき　みはや）CV：榎木淳弥「……先輩が、なんだか頑張ってたので　放っておくわけに
c94729	v28803	新記 ミハヤ	https://x.com/PP_otomate/status/1356083099017199616	full	紹介らしい ｜ 【Character⑪】―新記ミハヤの変身した姿―Code Name：モカCV：井上遥乃「え～？　うちはそんなヘマせぇへ
c94730	v28803	間宮 アユム	https://x.com/PP_otomate/status/1343520571250724865	full	紹介らしい ｜ 【Character④】間宮アユム（まみや　あゆむ）CV:千葉翔也「へぇ……。僕に意見する人間がいるとは　思わなかったな
c94731	v28803	伊吹	https://x.com/PP_otomate/status/1343520823039168512	full	紹介らしい ｜ 【Character⑤】伊吹（いぶき）CV:野上翔「なぞ……？　うん、ふふ。そうだね。　僕はずっとこの謎が解けないでいる
c94731	v28803	伊吹	https://x.com/PP_otomate/status/1356083602329464833	full	紹介らしい ｜ 【Character⑬】―伊吹の変身した姿―Code Name：モラヴィアCV:伊藤 静「君はまだ、なにも知らないんだね
c94732	v28803	冨司 リョウ	https://x.com/PP_otomate/status/1343521074454130689	full	紹介らしい ｜ 【Character⑥】冨司リョウ（とみつか　りょう）CV:益山武明「遠慮は不要だ。これが俺の仕事だからな」現実主義者×
c94733	v28803	日向	https://x.com/PP_otomate/status/1343521326208696321	full	紹介らしい ｜ 【Character⑦】日向（ひゅうが）CV:ランズベリー・アーサー「馬鹿が。逃げ切れるとでも思ったのか？」狂戦士×硬派
c94734	v28803	雪波	https://x.com/PP_otomate/status/1343521577883873280	full	紹介らしい ｜ 【Character⑧】雪波（ゆきなみ）CV:畠中祐「キミを連れてったら面白そうだから、　連れてくことにする！　キミが嫌
